data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status,similarity_score,similarity_da_en,similarity_en_msa,similarity_arabizi_da,consistency_flag,qc_notes
data52755,DATA_10511,A,ما نظنش غادي نستبعدو.,ma ndennch ghadi nsteb3do.,I don't think I will exclude him.,لا أعتقد أنني سأستبعده,7,VALIDATED,0.253024,0.174236,0.315027,0.26981,CORRECTED,"Embedding suspicious (score=0.253; da-en=0.174, en-msa=0.315, arabizi-da=0.270); LLM consistent=False; corrected_fields=english; issues=The English version uses 'lexminate' which appears to be a typo or incorrect word; it should be 'exclude' to match the meaning of the other versions.; notes=The Darija Arabic, Darija Arabizi, and MSA versions all convey the meaning 'I don't think I will exclude him.' The English version contained a typo that changed the meaning and needed correction.."
data52756,WIKI_C_04212,C,"بزاف ديال المحللين الصناعيين بان ليهم بلي ""Green Lantern"" ما حققش داكشي اللي كان متوقع منو. مجلة ""The Hollywood Reporter"" توقعت بلي ""Green Lantern"" خاصو يدخّل تقريباً 500 مليون دولار باش يتعتابر ناجح ماديا.","bezzaf dyal lmo7allilin ssina3iyin ban lihom belli ""Green Lantern"" ma 7eqqeqch dakchi lli kan mtweqqa3 menno. majallat ""The Hollywood Reporter"" tawqqat belli ""Green Lantern"" khasso ydekhkhel teqriban 500 mlyoun dollar bach yt3taber naje7 maddiyan.","Many industry analysts felt that Green Lantern ""failed to meet expectations."" The Hollywood Reporter speculated that Green Lantern needed to make approximately $500 million to be considered financially successful.","شعر العديد من محللي الصناعة بأن ""الفانوس الأخضر"" ""لم يلبِ التوقعات"". وتكهن تقرير هوليوود ريبورتر بأن الفانوس الأخضر كان بحاجة إلى تحقيق حوالي 500 مليون دولار ليُعتبر ناجحاً مادياً.",32,VALIDATED,0.562529,0.659966,0.365837,0.661782,CORRECTED,"Embedding suspicious (score=0.563; da-en=0.660, en-msa=0.366, arabizi-da=0.662); LLM consistent=False; corrected_fields=darija_arabic,darija_arabizi,english,modern_standard_arabic; issues=Inconsistent translation of 'failed to perform to expectations' vs 'failed to meet expectations' vs 'لم يحقق الأداء المتوقع' vs 'لم يلبِ التوقعات'.; Inconsistent tone and word choice in English and MSA regarding financial success: 'financially solid' vs 'financially successful'.; Darija Arabizi and Arabic versions had minor spelling and word choice inconsistencies.; notes=The main inconsistency lies in the phrasing of the failure to meet expectations and the description of financial success. 'Financially solid' in English is better rendered as 'ناجح مادياً' or 'ناجح مادياً' in Arabic. The Darija versions had minor spelling and word choice issues that were corrected for consistency and clarity.."
data52757,DATA_18285,B,(ز) يتفل أي حاجة ولا يلوح النخامة من نيفو ف الزنقة ولا ف شي بلاصة عمومية؛ ولا,(z) yetfel ay 7aja wlla ylou7 nnkhama mn nifo f zzenqa wlla f chi blasa 3oumoumiya; wlla,( g ) spit any substance or expel mucus from the nose upon or onto any street or any public place; or,( ز ) البصق بأي مادة أو نفث المخاط في الشارع أو أي مكان عام؛ أو,23,VALIDATED,0.31998,0.232909,0.43574,0.291292,CONSISTENT,"Embedding suspicious (score=0.320; da-en=0.233, en-msa=0.436, arabizi-da=0.291); LLM consistent=True; corrected_fields=none; issues=none; notes=All versions convey the same meaning: prohibition of spitting or expelling mucus in public places or streets.."
data52758,DATA_24715,B,"""حناش ف الطيارة (جيبها)"" ديال كوبرا ستارشيب، ويليام بيكيت، مايا إيفارسن، وترافي مكوي.","""7nach f ttayyara (jibha)"" dyal Cobra Starship, William Beckett, Maja Ivarsson, w Travie McCoy.","""Snakes on a Plane (Bring It)"" by Cobra Starship, William Beckett, Maja Ivarsson, and Travie McCoy.","""أفاعٍ على متن طائرة (هيا بنا!)"" لكوبرا ستارشيب، ويليام بيكيت، مايا إيفارسن، وترافي مكوي.",22,VALIDATED,0.310056,0.258708,0.285091,0.386369,CORRECTED,"Embedding suspicious (score=0.310; da-en=0.259, en-msa=0.285, arabizi-da=0.386); LLM consistent=False; corrected_fields=darija_arabic,english,modern_standard_arabic; issues=Inconsistent use of conjunctions in English and Arabic versions: missing 'and' before last artist in English and MSA.; Minor spacing issues in English version around parentheses.; In Darija Arabic, missing conjunction 'و' before last artist name.; In MSA, missing conjunction 'و' before last artist name.; notes=All versions refer to the same song and artists. Corrections mainly involve adding conjunctions for natural and consistent listing of artists and minor spacing fixes.."
data52759,DATA_21605,B,البناية E2 هي واحد البني ممتد جا ف الجهة الشمالية ديال الساحة ديال المجموعة E. ما دارتش عليها شي دراسة أركيولوجية.,lbnaya E2 hiya wa7ed lbni momtadd ja f ljiha ch-chamaliya dyal ssa7a dyal lmjmou3a E. Ma dartch 3liha chi dirassa arklyoulojya.,Structure E2 is a range structure on the north side of the Group E plaza. It has not been subject to archaeological investigation.,يشكل الهيكل E2 هيكلًا نطاقيًا على الجانب الشمالي لساحة المجموعة E. لم يخضع لدراسة أثرية.,25,VALIDATED,0.465596,0.516452,0.589881,0.290456,CORRECTED,"Embedding suspicious (score=0.466; da-en=0.516, en-msa=0.590, arabizi-da=0.290); LLM consistent=False; corrected_fields=modern_standard_arabic; issues=The MSA version uses 'يشكل' (forms) which is stylistically odd and changes the sentence structure compared to other versions.; The MSA version uses 'التحقيق الأثري' which is less accurate than 'دراسة أثرية' or 'تحقيق أثري' for 'archaeological investigation'.; The MSA version is less direct and slightly changes the meaning by focusing on 'forming' rather than 'being' a range structure.; notes=The Darija Arabic, Darija Arabizi, and English versions are consistent in meaning. The MSA version needed correction to better match the original intent and phrasing, especially regarding the archaeological investigation and the description of the structure.."
data52760,DATA_1548,A,على كل حال، أنا فرحان نتا للي وحلت معاه فالمصعد، وماشي سعاد.,"3la kol7al, ana far7an nta lli w7alt m3ah flmas3ad, omashi Souad.","Anyway, I'm glad it's you that I'm stuck with in this elevator, and not Souad.",على أي حال، أنا فرحان لأنني عالق معك في هذا المصعد، وليس مع سعاد.,15,VALIDATED,0.396486,0.349748,0.514359,0.325351,CORRECTED,"Embedding suspicious (score=0.396; da-en=0.350, en-msa=0.514, arabizi-da=0.325); LLM consistent=False; corrected_fields=darija_arabizi,modern_standard_arabic; issues=The MSA version uses the feminine adjective 'سعيدة' while the Darija and English versions use the masculine 'فرحان'/'glad'.; The Darija Arabizi version has a minor typo: 'omachi' should be 'omashi' to match the negation in Darija Arabic.; notes=Corrected the MSA to masculine form 'فرحان' to match the gender in other versions. Fixed minor typo in Darija Arabizi negation for consistency.."
data52761,DATA_4227,A,الحاجة الوحيدة لي خاصك هي التدريب,lhaja lwa7ida li khasak hia tadrib,All you have to do is train,كل ما عليك فعله هو التدريب,7,VALIDATED,0.395927,0.445786,0.574511,0.167486,CONSISTENT,"Embedding suspicious (score=0.396; da-en=0.446, en-msa=0.575, arabizi-da=0.167); LLM consistent=True; corrected_fields=none; issues=none; notes=All versions convey the same meaning: the only thing needed or required is training.."
data52762,DATA_1666,A,غادي يكون هادشي لطف منك.,ghadi ikon hadchi loTf mnnk.,That would be very nice of you.,سيكون ذلك لطفًا كبيرًا منك.,7,VALIDATED,0.202276,0.140298,0.252144,0.214386,CONSISTENT,"Embedding suspicious (score=0.202; da-en=0.140, en-msa=0.252, arabizi-da=0.214); LLM consistent=True; corrected_fields=none; issues=none; notes=All versions convey the same meaning: expressing that something would be very kind or nice of the person.."
data52763,DATA_23496,B,"من عام 2011، جامعة ""بروفيدنس"" (Providence College) تصنفت هي الأولى ف البلاد من طرف ""The Princeton Review"" ف فئة ""بزاف ديال الشراب القاصح"".","men 3am 2011, Providence College tsennfat l-oula f l-bled mn taraf ""The Princeton Review"" f l-fi'a dyal ""bezzaf d ch-chrab l-qase7"".","As of 2011, Providence College is ranked first in the country by The Princeton Review in the ""Lots of Hard Liquor"" category.","اعتبارًا من عام 2011، احتلت كلية بروفيدنس المرتبة الأولى على مستوى البلاد من قبل مراجعة برينستون في فئة ""الكثير من المشروبات الكحولية القوية"".",26,VALIDATED,0.51988,0.728191,0.342408,0.489041,CORRECTED,"Embedding suspicious (score=0.520; da-en=0.728, en-msa=0.342, arabizi-da=0.489); LLM consistent=False; corrected_fields=darija_arabic,darija_arabizi,english; issues=Darija Arabic: typo in 'تصنفات' should be 'تصنفت'; Darija Arabizi: 'ttsennfat' should be 'tsennfat', 'mn tref' should be 'mn taraf'; English: extra spaces inside quotes in "" Lots of Hard Liquor "" should be ""Lots of Hard Liquor""; notes=Minor typos and spacing issues corrected to ensure semantic consistency across all versions.."
data52764,DATA_1382,A,فين كنتي خدام قبل ماتخدم هنا؟,fin knti khddam 9bel matkhdem 8na?,Where did you work before you worked here?,أين عملت قبل أن تعمل هنا؟,8,VALIDATED,0.354362,0.275378,0.651698,0.136009,CONSISTENT,"Embedding suspicious (score=0.354; da-en=0.275, en-msa=0.652, arabizi-da=0.136); LLM consistent=True; corrected_fields=none; issues=none; notes=All versions convey the same meaning: asking about the previous workplace before the current one.."
data52765,DATA_15084,B,هاكون وكريستين هما تميمتا الألعاب الأولمبية الشتوية ديال 1994. هاكون مسمي على هاكون الرابع ملك النرويج، وكريستين على كريستينا ملكة النرويج.,hakun w kristin huma tamimta l-al3ab l-olampiya ch-chtwiya dyal 1994. hakun msmi 3la hakun r-rabi3 malik n-norwij w kristin 3la kristina malika n-norwij.,"Håkon and Kristin are the mascots of the 1994 Winter Olympics. Håkon is named after Haakon IV, King of Norway, and Kristin after Christina, Queen of Norway.",هاكون وكريستين هما تميمتا الألعاب الأولمبية الشتوية لعام 1994. سُمي هاكون نسبة إلى هاكون الرابع ملك النرويج، وكريستين نسبة إلى كريستينا ملكة النرويج.,27,VALIDATED,0.397911,0.472234,0.489388,0.232111,CORRECTED,"Embedding suspicious (score=0.398; da-en=0.472, en-msa=0.489, arabizi-da=0.232); LLM consistent=False; corrected_fields=darija_arabic,darija_arabizi,english; issues=Darija Arabic and Darija Arabizi use 'ليماسكوت' (the mascots) which is a borrowed term and less formal compared to 'تميمتا' (the mascots) used in MSA and English.; Darija versions did not specify 'ملك' (king) and 'ملكة' (queen) explicitly, which is present in MSA and English.; English version omits the titles 'king' and 'queen' in the first mention but includes them in the explanation; this is acceptable but could be clarified.; notes=Corrected Darija Arabic and Arabizi to use 'تميمتا' for consistency with MSA and English. Added 'ملك' and 'ملكة' to Darija versions to match the MSA and English meaning precisely. English version is acceptable but was slightly clarified for explicitness.."
