data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status,qc_changed_fields,qc_notes
data74123,WIKI_C_09149,C,هاد النسخه اللي خرجات ف 7 اكتوبر 2013 ولات اخر نسخه تسوقات من طرف سيمانتك. نورتن انترنت سيكيوريتي و نورتن كذا و نورتن 360 تبدلات بنورتن سيكيوريتي.,had nuskha li khrejat f 7 octobre 2o13 wlat akher nuskha tsouqat men taraf symantec. norton internet security w norton kaza w norton 360 tbaddlou b norton security.,"this version, released on october 7, 2013, became the last version marketed by symantec. norton internet security, norton kaza, and norton 360 were replaced by norton security.",هذا الاصدار، الذي صدر في 7 اكتوبر 2013، اصبح اخر اصدار تسوقته شركه سيمانتك. تم استبدال نورتن انترنت سيكيوريتي، ونورتن كذا، ونورتن 360 ببرنامج نورتن سيكيوريتي.,27,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data74124,WIKI_C_08242,C,لي شانت كتسمع ففيلم عيون لورا مارس ديال 1978، فاش لورا مارس كتوجد لواحد التصوير فيه القتل والموضه الراقيه.,"li chant katsma3 f film 3yun laura mars dyal 1978, fash laura mars katwajjid lwa7d taswir fih lqtel w lmoda lraqiya.","""let's all chant"" is heard in the 1978 movie eyes of laura mars, while laura mars is setting up an elaborate shoot juxtaposing murder and high fashion.","يسمع ""لي شانت"" في فيلم ""عيون لورا مارس"" عام 1978، بينما تقوم لورا مارس بتجهيز تصوير متقن يزاوج بين القتل والازيا الراقيه.",27,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data74125,WIKI_C_09342,C,هاد الفقره استشهد بيها الاستاذ ديال القانون لورانس ليسيج باش يبين باللي فاش كريينا واحد النظام ديال حقوق المولف اللي فيه التحكم فالموسيقي ف يد شركات الانتاج، سوزا كان عندو الحق تقريبا.,"had l-faqra istashhad biha l-ustaz dyal l-qanun lawrence lessig bach ybayyin belli fach kreyna wa7d nizam dyal huquq l-mu2allaf lli fiih l-tahakkum f-l-musiqa f yedd sharikat l-intaj, souza kan 3ndo l-haqq taqriban.","law professor lawrence lessig cited this passage to show that when we created a copyright system where control over music is in the hands of record companies, sousa was almost right.",استشهد استاذ القانون لورانس ليسيج بهذه الفقره ليبين انه عندما انشانا نظام حقوق المولف الذي يتحكم في الموسيقي في يد شركات الانتاج، كان لسوزا الحق تقريبا.,31,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data74126,DATA_15495,B,اعصار ابي جاب شتا قويه وريح مجهده بزاف لكوريا الجنوبيه قبل ما يتحول لاعصار خارج مداري حدا الساحل الشرقي ديال شبه الجزيره.,i3sar abi jab chta qwiya w ri7 mjahda bzzaf l korea jnoubiya qbel ma yt7wel l i3sar kharij madari 7da lsa7el chari9i dyal shibh jzira.,abe brought heavy rain and very strong exhausting winds to south korea before turning into an extratropical cyclone near the east coast of the peninsula.,جلب اعصار ابي امطارا غزيره ورياحا قويه مرهقه جدا الي كوريا الجنوبيه قبل ان يتحول الي اعصار خارج مداري بالقرب من الساحل الشرقي لشبه الجزيره.,25,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data74127,DATA_24066,B,يمكن تمثل بمعادله تفاضليه عاديه خطيه من الرتبه الرابعه او معادلتين تفاضليتين من الرتبه الثانيه متصلين، المعادله الهزيله.,"imken tmtel bi mo3adala tafadoliya 3adiya khatiya min rrotba rrabi3a aw mo3adalatayn tafadoliyatin min rrotba ttanya mtaslin, lmo3adala lhazila.","it can be represented by a single fourth-order linear ordinary differential equation or two coupled second-order differential equations, the lean equation.",يمكن تمثيلها بمعادله تفاضليه عاديه خطيه من الرتبه الرابعه او بمعادلتين تفاضليتين مترابطتين من الرتبه الثانيه، المعادله الهزيله.,21,FLAGGED,darija_arabic;english;modern_standard_arabic;status,"Normalized fields: darija_arabic, english, modern_standard_arabic. Cross-lingual mismatch suspected between Darija Arabic and Arabizi columns."
data74128,WIKI_D_01556,D,"التحكم النفسي والجنسي ديال هاردنبرڭ ضد الشخصيات الرييسيه فجبال الالب كيمثل بالنسبه لفاينڭارتنر ""خيانه اليسار الاوروبي من طرف الناجين من الحقبه الهيبيه بحال يوشكا فيشر، ڭيرهارد شرودر وتوني بلير.""","l7km nfsy w jnsy dyal hardenberg ddal lchkhsyat lryysya f jbal al alb kiyamsil bnisba lifaynagrtner ""khyana llysar l awrby mn taraf najin mn lhqba lhybya b7al yoshka fishr, gerhard shroder w toni blair.""","hardenberg's ""psycho-sexual powerplay"" against the main characters in the alps represents what weingartner considers ""a betrayal of the european left by survivors of the hippie era, including joschka fischer, gerhard schroder, and tony blair.""","يمثل ""التحكم النفسي والجنسي"" لهاردنبرغ ضد الشخصيات الرييسيه في جبال الالب ما يعتبره فاينغارتنر ""خيانه اليسار الاوروبي من قبل ناجين من حقبه الهيبيز بمن فيهم جوشكا فيشر، غيرهارد شرودر، وتوني بلير.""",34,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data74129,WIKI_C_04854,C,"فاللخر ديال 2015، ديكون صاوب واحد الكوليكسيون ديال شي حاجه مجهوله ل Debenhams. الكوليكسيون اللي سميتها Giles Deacon for Edition لبساتها دايزي لو وكانت فيها ""دريسات زوينات، تصاور باينين و كسيوات ديال البرد ديال الهمه والشان"".","f l kher dyal 2o15, deacon saweb wa7ed koliqsion dyal shi 7aja mejhoula l debenhams. l koliqsion lli smitha giles deacon for edition lbsetha daisy lowe w kanat fiha ""dresses zwinat, tsawar baynin w ksiywat dyal l bard dyal l hemma w l shan"".","in late 2015, deacon designed an unknown collection for debenhams. the collection titled giles deacon for edition was modelled by daisy lowe and featured ""beautiful dresses, bold prints, and warm outerwear.""","في اواخر عام 2015، صمم ديكون مجموعه مجهوله لمتاجر Debenhams. المجموعه التي حملت عنوان ""Giles Deacon for Edition"" عرضتها عارضه الازيا Daisy Lowe، واشتملت علي ""فساتين جميله، وطبعات جرييه، وملابس خارجيه دافيه"".",31,FLAGGED,darija_arabic;darija_arabizi;english;modern_standard_arabic;status,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic. Language mismatch: Darija Arabic field contains Latin script. Language mismatch: MSA field contains Latin script."
data74130,DATA_13272,B,14-17 مارس 2013، دوري Big Ten ديال كره السله للرجال، يونايتد سنتر، شيكاڭو، ايلينوي.,"14-17 mars 2o13, doori big ten dyal kora s-sella l rjal, united center, chicago, illinois.","march 14–17, 2013 big ten conference men's basketball tournament, united center, chicago, il.",14-17 مارس 2013، بطوله موتمر بيج تن لكره السله للرجال، يونايتد سنتر، شيكاغو، الينوي.,13,FLAGGED,darija_arabic;darija_arabizi;english;modern_standard_arabic;status,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic. Language mismatch: Darija Arabic field contains Latin script."
data74131,WIKI_D_09360,D,ف 2014، منظمه CR AF دعمت المجهود الضروري ضد وبا ايبولا في ليبيريا، ونقلت 1،200 شخص و78،000 بوند (35 طن) من السلعه في طايرات V-22.,"f 2o14, l cr af d3mat lmjhod ddarori dd 7d wabaa2 ebola f liberia, w 7rrt 12o0 insan w 78oo0 pound (35 ton) dyal l7mla f tayarat v-22.","in 2014, the cr af supported the critical effort against the ebola virus epidemic in liberia, flying 1,200 people and 78,000 lb (35 t) of cargo in v-22 aircraft.",في عام 2014، دعمت منظمه CR AF المجهود الضروري لمكافحه وبا فيروس ايبولا في ليبيريا، حيث نقلت 1200 شخص و78،000 رطل (35 طنا) من الحمولات بطايرات V-22.,29,FLAGGED,darija_arabic;darija_arabizi;english;modern_standard_arabic;status,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic. Language mismatch: Darija Arabic field contains Latin script. Language mismatch: MSA field contains Latin script. Cross-lingual mismatch suspected between Darija Arabic and Arabizi columns."
data74132,DATA_11023,A,تعتلي بزاف باش تزهر,t3etli bezzaf bach tzdaher,you take too long to bloom,تتاخر كثيرا لتزدهر,6,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data74133,DATA_17240,B,الكنيسه ديال الثالوث، كرايست تشيرش، 1872 (تهدمت شويه فالزلزال ديال كانتربري ف 2011، ولكن ڭادي يعاودو يصلحوها).,"lknissa dyal ttalout, kraist tchirtch, 1872 (thddmat shwiya fzzelzal dyal kanterbri f 2o11, walakin ghadi ya3awdo ysl7oha).","trinity church, christchurch, 1872 (partially collapsed in the 2011 canterbury earthquake, but will be restored).",كنيسه الثالوث، كرايست تشيرش، ١٨٧٢ (انهارت جزييا في زلزال كانتربري عام ٢٠١١، ولكن سيتم ترميمها).,15,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data74134,DATA_22777,B,نمره ديال لخرجات و علامات الكيلومترات كيكبروا بالترتيب من لجنوب، مكملين النمره اللي كانت مستعمله في الطريق السريع 35.,"numra dyal l-khrajat o 3alamat l-kilometrat kaykbro b-tartib mn l-jnub, mkmlin n-numra lli kant msta3mla f tri9 srie3 35.","exit numbers and mileposts increase numerically from the south end, continuing the numbers used on i-35.",تزداد ارقام المخارج وعلامات الكيلومترات عدديا من الطرف الجنوبي، مكمله الارقام المستخدمه علي الطريق السريع 35.,16,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
